vf-min,gmm-log-w-mean,best_single_option_policy/episode-length-max,max-path-return,qf-std,episodes,vf-max,time-sample,bellman-error,gmm-log-sigs-mean,epoch,z-entropy,gmm-log-sigs-min,discriminator_reward-min,gmm-mus-mean,time-train,best_single_option_policy/return-average,log_p_z-max,qf-max,time-eval,policy-reg-loss,gmm-mus-min,gmm-log-sigs-max,last-path-return,discriminator_reward-max,time-total,vf-loss,best_single_option_policy/episode-length-min,gmm-mus-std,log_p_z-avg,kl-surrogate-loss,pool-size,gmm-log-w-min,gmm-mus-max,path-length,gmm-log-w-max,best_single_option_policy/return-std,best_single_option_policy/episode-length-avg,vf-std,qf-avg,log_p_z-min,log_p_z-std,discriminator_reward-avg,best_single_option_policy/return-max,best_single_option_policy/episode-length-std,discriminator_reward-std,qf-min,discriminator-loss,vf-avg,gmm-log-w-std,best_single_option_policy/return-min,gmm-log-sigs-std
391.74503,0.16145909,1000,57.72579067559702,1.868503,3823,404.43765,0.9399840773548931,0.037949827,-0.3724493,3822,3.9120230054281455,-1.5948734,1.3559673,-0.0068778386,6.4028300633654,40.13198354924073,-3.911973,404.6968,11.537545424886048,0.00026395486,-2.2437494,0.62631893,-18.50177929041506,3.911973,261853.05966509995,0.029562037,1000,0.5338692,-3.9119723,0.31195128,1000000,-1.6949803,1.5122918,1000.0,1.7644987,0.0,1000.0,1.8857782,401.35828,-3.911973,7.1525574e-07,3.883183,40.13198354924073,0.0,0.24203508,391.78372,0.028789865,401.328,0.5494815,40.13198354924073,0.32268804
395.42352,0.20141035,1000,57.72579067559702,1.7362181,3824,405.35663,0.8779816927853972,0.009432778,-0.376557,3823,3.9120230054281455,-1.3377088,3.462313,-0.0454538,6.152587944641709,43.72938658038064,-3.911973,405.48718,11.47500508511439,0.00027986773,-1.8008102,0.5094099,-9.208964078181728,3.911973,261871.48306557746,0.020578878,1000,0.5638697,-3.9119723,-0.023190081,1000000,-2.5260768,1.9138806,1000.0,2.0097802,0.0,1000.0,1.7415352,401.50244,-3.911973,7.1525574e-07,3.9062972,43.72938658038064,0.0,0.043675136,395.20758,0.0056755627,401.61325,0.6061234,43.72938658038064,0.31292987
392.77026,0.21050261,1000,57.72579067559702,1.9797523,3825,407.86066,0.8883337709121406,0.018578723,-0.375555,3824,3.9120230054281455,-1.5395256,1.8447421,-0.065424375,6.224891250953078,41.56056805112913,-3.911973,407.7573,11.430165043100715,0.00031049515,-2.1125774,0.38266867,9.591373242032041,3.911973,261889.94179922715,0.06334221,1000,0.6067441,-3.9119723,-0.60061324,1000000,-2.9522617,2.8157759,1000.0,2.1101494,0.0,1000.0,1.9767991,401.37466,-3.911973,7.1525574e-07,3.893219,41.56056805112913,0.0,0.18259315,392.41763,0.018753693,401.72144,0.6234984,41.56056805112913,0.3279174
397.51053,0.18259178,1000,57.72579067559702,1.708707,3826,406.45264,0.9023731406778097,0.027912159,-0.36509672,3825,3.9120230054281455,-1.2016088,3.706903,-0.0065190485,6.292003885144368,43.1510334415688,-3.911973,406.00354,11.358115027891472,0.00025911306,-2.1803887,0.37101296,-15.731848977029243,3.911973,261908.62532066624,0.053959288,1000,0.5332478,-3.9119723,-0.4110068,1000000,-2.4903584,2.2776887,1000.0,1.8393577,0.0,1000.0,1.7842785,401.5404,-3.911973,7.1525574e-07,3.9092689,43.1510334415688,0.0,0.019685498,397.5618,0.0027038679,401.823,0.5687449,43.1510334415688,0.31707212
393.96585,0.1771893,1000,57.72579067559702,1.8066719,3827,404.86093,0.9012064463458955,0.020051774,-0.37311107,3826,3.9120230054281455,-1.4384058,3.4702954,-0.05104521,6.262942767469212,25.919917776536387,-3.911973,405.1442,11.515741584124044,0.00026260095,-1.8220987,0.4612731,10.714178465652003,3.911973,261927.3067159457,0.046895903,1000,0.53162503,-3.9119723,0.20723945,1000000,-2.3525462,1.5299089,1000.0,2.1493104,0.0,1000.0,1.8744093,401.63025,-3.911973,7.1525574e-07,3.9044814,25.919917776536387,0.0,0.047222666,394.51575,0.0074914913,401.62592,0.62570757,25.919917776536387,0.31742594
388.857,0.21704806,1000,57.72579067559702,2.2829487,3828,405.32144,0.8957642768509686,0.017150093,-0.3825636,3827,3.9120230054281455,-1.8412111,1.2748027,0.033174954,6.179996526101604,44.19026423689431,-3.911973,404.77066,11.543460560031235,0.0003067795,-2.2849162,0.3711655,13.160726638594449,3.911973,261945.93733027508,0.030807443,1000,0.5941447,-3.9119723,-0.29876593,1000000,-2.6403563,3.3993466,1000.0,1.8181286,0.0,1000.0,2.4205098,401.1775,-3.911973,7.1525574e-07,3.8899503,44.19026423689431,0.0,0.23226759,389.80038,0.022022674,401.4035,0.6096415,44.19026423689431,0.33629674
385.61215,0.20203099,1000,57.72579067559702,2.2528753,3829,404.99554,0.9153825438115746,0.025272418,-0.37863117,3828,3.9120230054281455,-1.6778374,1.6925583,0.018984815,6.371463268762454,43.37487889262018,-3.911973,404.5013,11.598916469840333,0.000302187,-2.8246903,2.0,-9.476771360477448,3.911973,261964.50856106565,0.06296703,1000,0.5851439,-3.9119723,-0.34294528,1000000,-1.9177463,1.8665388,1000.0,10.074712,0.0,1000.0,2.1657517,401.13922,-3.911973,7.1525574e-07,3.8741927,43.37487889262018,0.0,0.22515266,383.9939,0.03778001,401.41382,0.75650877,43.37487889262018,0.3438873
383.87027,0.20261711,1000,57.72579067559702,2.5037405,3830,405.15088,0.8876545138191432,0.009661567,-0.3905122,3829,3.9120230054281455,-2.266902,2.3014476,-0.0043487633,6.18649673089385,45.53132334872913,-3.911973,404.77216,11.30500635318458,0.0002939871,-3.1685274,0.4858005,-6.0478587537525295,3.911973,261983.13592822966,0.029960286,1000,0.5688902,-3.9119723,0.27247462,1000000,-4.0026765,1.8827479,1000.0,2.366709,0.0,1000.0,2.5211306,401.47476,-3.911973,7.1525574e-07,3.8977823,45.53132334872913,0.0,0.14213985,384.32803,0.014190478,401.46344,0.63398105,45.53132334872913,0.33439413
391.47336,0.19502386,1000,57.72579067559702,2.0104957,3831,404.31265,0.9305420357268304,0.01761107,-0.38666636,3830,3.9120230054281455,-1.6124414,3.4089363,0.022807252,6.325229615205899,31.422762884706298,-3.911973,404.39703,11.59437445201911,0.00030417193,-3.2452607,0.36126915,-6.612094435230678,3.911973,262531.9434432043,0.0649168,1000,0.5943026,-3.9119723,0.6136508,1000000,-4.6994686,1.7637179,1000.0,3.3872552,0.0,1000.0,2.0827465,401.48682,-3.911973,7.1525574e-07,3.9051192,31.422762884706298,0.0,0.04959036,392.02502,0.006853454,401.31348,0.6317879,31.422762884706298,0.32421786
394.79288,0.22951935,1000,57.72579067559702,1.803967,3832,405.3316,0.900432548020035,0.011856412,-0.3938226,3831,3.9120230054281455,-1.4058557,3.5298538,0.06808868,6.335201736772433,41.074845539028175,-3.911973,405.10114,541.579841542989,0.00030699227,-2.022091,0.35268152,23.00250518061931,3.911973,262550.6211590511,0.038834333,1000,0.5922876,-3.9119723,-0.0009169206,1000000,-1.8458552,1.7869072,1000.0,2.1479697,0.0,1000.0,1.870101,401.56873,-3.911973,7.1525574e-07,3.906803,41.074845539028175,0.0,0.035851102,394.8948,0.0051699,401.6615,0.57522947,41.074845539028175,0.32163274
390.94415,0.1863029,1000,57.72579067559702,2.0089602,3833,404.74774,0.908999833278358,0.021671768,-0.3857263,3832,3.9120230054281455,-1.5356843,0.9129386,-0.080066636,6.311782448319718,42.628916713678244,-3.911973,404.31305,11.48547127796337,0.0002852591,-2.6172822,0.63234204,-2.180685732110735,3.911973,262569.20253214985,0.026614904,1000,0.55412716,-3.9119723,-0.2374717,1000000,-5.000243,1.6948003,1000.0,4.5030484,0.0,1000.0,2.0683968,401.365,-3.911973,7.1525574e-07,3.8695648,42.628916713678244,0.0,0.30467325,390.98706,0.042407814,401.60138,0.6885309,42.628916713678244,0.32903773
392.57797,0.21036044,1000,57.72579067559702,2.15248,3834,404.96454,0.8819428854621947,0.060244225,-0.35591072,3833,3.9120230054281455,-1.4693165,0.68959093,-0.012008214,6.1834871540777385,30.539681359517903,-3.911973,404.89905,11.41466902801767,0.00028083826,-2.315931,0.38688132,-10.033438469578504,3.911973,262587.6781422852,0.06801542,1000,0.5760765,-3.9119723,-0.047482982,1000000,-4.09802,2.0878403,1000.0,4.1686482,0.0,1000.0,2.1079514,401.51358,-3.911973,7.1525574e-07,3.8502188,30.539681359517903,0.0,0.39570618,393.3321,0.061753772,401.66302,0.63028383,30.539681359517903,0.3209295
391.49847,0.21418752,1000,57.72579067559702,2.076241,3835,404.8802,0.903643038822338,0.03125935,-0.37734747,3834,3.9120230054281455,-1.4079436,1.6100507,0.01804069,6.328744607977569,35.977377227165185,-3.911973,404.8451,11.431253065122291,0.00027627137,-2.754065,0.33868137,0.45477915567848215,3.911973,262606.25119685614,0.016042242,1000,0.55300736,-3.9119723,0.041130915,1000000,-2.1624436,2.2947047,1000.0,2.7202454,0.0,1000.0,2.0901082,401.4198,-3.911973,7.1525574e-07,3.8811977,35.977377227165185,0.0,0.22802696,391.74493,0.030775068,401.52072,0.5951288,35.977377227165185,0.32250422
396.84677,0.20549124,1000,57.72579067559702,1.5944014,3836,404.60135,0.9017197526991367,0.010655115,-0.37348473,3835,3.9120230054281455,-1.1460149,1.895606,0.039545074,6.282075847266242,34.37006802672738,-3.911973,404.42123,11.359499675920233,0.00027288895,-1.7394676,0.3464957,9.560795412697365,3.911973,262624.75590114575,0.02931666,1000,0.5504865,-3.9119723,-0.3070845,1000000,-2.1946998,2.2859952,1000.0,2.4032526,0.0,1000.0,1.5652431,401.5213,-3.911973,7.1525574e-07,3.8956487,34.37006802672738,0.0,0.17757109,395.4963,0.01632396,401.8106,0.5705019,34.37006802672738,0.31888536
392.52972,0.18184108,1000,57.72579067559702,1.875526,3837,405.36362,1.0097331346478313,0.012666495,-0.39088267,3836,3.9120230054281455,-1.5572098,3.3690615,-0.0014453176,6.688915635226294,42.2441831684307,-3.911973,405.79813,11.33962699281983,0.00029429822,-2.2113562,0.45534903,-11.407446187102497,3.911973,262643.69260601164,0.0336903,1000,0.5734999,-3.9119723,-0.37451452,1000000,-2.08261,1.9609308,1000.0,2.5538468,0.0,1000.0,1.8919275,401.47668,-3.911973,7.1525574e-07,3.9066195,42.2441831684307,0.0,0.04873675,392.61838,0.005353237,401.7384,0.6099445,42.2441831684307,0.32696012
397.28088,0.22086613,1000,57.72579067559702,1.552399,3838,404.47034,1.0942097550723702,0.034155235,-0.37276426,3837,3.9120230054281455,-1.7743087,3.7642412,0.059991878,6.992265899432823,33.4602458990786,-3.911973,405.01,11.27606949210167,0.00028251126,-2.719604,0.43975008,-6.688403447547273,3.911973,262663.25663602864,0.17449184,1000,0.56320035,-3.9119723,1.0510696,1000000,-2.1459472,2.1221113,1000.0,2.0943906,0.0,1000.0,1.5249035,401.9677,-3.911973,7.1525574e-07,3.9089208,33.4602458990786,0.0,0.017813828,397.5917,0.0030521,401.59213,0.6204794,33.4602458990786,0.3244622
382.50647,0.18688235,1000,57.72579067559702,2.8494732,3839,404.88348,0.9197273012250662,0.01563345,-0.4047274,3838,3.9120230054281455,-2.025039,0.9884088,0.038859345,6.279071674216539,36.92993310783954,-3.911973,404.71796,11.517444255994633,0.00034038562,-3.983014,0.38958353,-14.126165800584511,3.911973,262681.82716220105,0.015391845,1000,0.6339211,-3.9119723,-0.019182537,1000000,-3.9142694,2.7188103,1000.0,3.9809005,0.0,1000.0,2.8126528,401.07962,-3.911973,7.1525574e-07,3.8586812,36.92993310783954,0.0,0.3428416,381.66663,0.05329147,401.22772,0.6985156,36.92993310783954,0.33704743
388.98535,0.17778942,1000,57.72579067559702,2.0184603,3840,404.8133,0.8938943524844944,0.01676831,-0.37355125,3839,3.9120230054281455,-2.0501485,3.1534996,0.0026149517,6.202626152196899,39.405200757552514,-3.911973,404.99362,11.396087252069265,0.00029834945,-3.0022275,0.51654214,-6.197176911829571,3.911973,262700.41041293973,0.021010261,1000,0.5910662,-3.9119723,-0.10471137,1000000,-3.7208135,3.153787,1000.0,2.614025,0.0,1000.0,1.9800544,401.56448,-3.911973,7.1525574e-07,3.900741,39.405200757552514,0.0,0.078034796,388.50125,0.011231718,401.7134,0.65271854,39.405200757552514,0.3283172
396.0423,0.14814764,1000,57.72579067559702,1.8594781,3841,405.2978,0.924951397581026,0.097487435,-0.37575984,3840,3.9120230054281455,-1.7658603,-1.4896221,0.013073598,6.44573774933815,42.37085011814581,-3.911973,405.2029,11.51238090498373,0.0003084613,-2.0381963,0.42162582,-9.54246085918869,3.911973,263233.7973830027,0.023592852,1000,0.60691833,-3.9119723,0.056277305,1000000,-2.1414657,2.6691618,1000.0,2.1517081,0.0,1000.0,1.8750892,401.52313,-3.911973,7.1525574e-07,3.8503816,42.37085011814581,0.0,0.49492845,395.98047,0.061591003,401.6106,0.6199685,42.37085011814581,0.32742384
380.13327,0.20762548,1000,57.72579067559702,2.5735078,3842,405.1741,0.9494707935955375,0.017639533,-0.38067508,3841,3.9120230054281455,-1.9424789,2.539228,-0.008754937,6.695863135391846,40.05111452674853,-3.911973,405.0025,526.0363324917853,0.00029013972,-3.9910939,0.54173666,0.4012508657017571,3.911973,263252.8229208633,0.10898548,1000,0.5752104,-3.9119723,0.83503556,1000000,-4.172626,2.9109197,1000.0,3.445163,0.0,1000.0,2.6072152,401.59082,-3.911973,7.1525574e-07,3.890152,40.05111452674853,0.0,0.13281237,380.76285,0.0218205,401.33792,0.6285402,40.05111452674853,0.32314458
395.01718,0.19955084,1000,57.72579067559702,1.7526213,3843,405.50107,0.8796798798721284,0.0069266963,-0.3639626,3842,3.9120230054281455,-1.3596418,3.73359,0.0061183986,6.263907858869061,36.58373033692006,-3.911973,405.7767,11.419585878960788,0.00025809533,-2.0425682,0.44584256,-11.945239859235308,3.911973,263271.3249868674,0.031335626,1000,0.5296311,-3.9119723,0.33497953,1000000,-1.784914,1.8243177,1000.0,2.4948826,0.0,1000.0,1.7343056,401.97296,-3.911973,7.1525574e-07,3.9096074,36.58373033692006,0.0,0.016807137,394.7848,0.0023650972,401.96106,0.60287523,36.58373033692006,0.3212093
396.01724,0.19074535,1000,57.72579067559702,1.784386,3844,404.7594,0.930066391825676,0.02082998,-0.37747622,3843,3.9120230054281455,-1.2314899,3.7261746,0.016167618,6.523589461110532,38.2136168445229,-3.911973,404.5614,11.38635855494067,0.00026323233,-1.8231877,0.32716653,-11.508479084582927,3.911973,263290.24467555527,0.060178544,1000,0.53049064,-3.9119723,0.38775954,1000000,-2.673058,2.0015278,1000.0,2.1309996,0.0,1000.0,1.815092,401.90536,-3.911973,7.1525574e-07,3.9088476,38.2136168445229,0.0,0.019177878,395.76038,0.003125094,401.82404,0.55198103,38.2136168445229,0.31983536
394.3966,0.22916342,1000,57.72579067559702,1.7923585,3845,404.31403,0.881561947055161,0.020903658,-0.3774608,3844,3.9120230054281455,-1.2446505,3.7380195,0.0006773509,6.152867310447618,33.23052596734985,-3.911973,405.7897,11.492534190881997,0.00026638003,-1.539041,0.34915388,8.803549999227759,3.911973,263308.8688200216,0.07594331,1000,0.53877836,-3.9119723,0.2361627,1000000,-2.2611318,2.9945562,1000.0,2.066246,0.0,1000.0,1.6596584,401.7675,-3.911973,7.1525574e-07,3.9089127,33.23052596734985,0.0,0.021359432,393.98727,0.0030601735,401.7738,0.5840668,33.23052596734985,0.31622878
389.12625,0.20372108,1000,57.72579067559702,2.0847402,3846,404.68985,0.9632182356435806,0.021744598,-0.3778318,3845,3.9120230054281455,-1.5246596,1.7886426,0.031063486,6.579537676181644,49.4706894369764,-3.911973,404.99524,11.632563655963168,0.00027493894,-2.5018287,0.30595,-14.642893825371567,3.911973,263327.7611592356,0.023247488,1000,0.5487184,-3.9119723,0.26324025,1000000,-2.1249735,2.1553783,1000.0,2.3425977,0.0,1000.0,1.9135858,401.45874,-3.911973,7.1525574e-07,3.8797376,49.4706894369764,0.0,0.22382897,386.41968,0.032235216,401.4723,0.58172184,49.4706894369764,0.32413623
396.88947,0.22807789,1000,57.72579067559702,1.8170165,3847,405.12836,0.9436700395308435,0.024309786,-0.36639535,3846,3.9120230054281455,-1.3467203,2.7446966,0.030093638,6.437680468661711,34.3741001196023,-3.911973,405.12256,11.394000202184543,0.00025809492,-1.6805729,0.31288642,21.261889871435447,3.911973,263346.69704634463,0.062483862,1000,0.52574986,-3.9119723,-0.24885082,1000000,-1.8436162,1.7614346,1000.0,1.8403946,0.0,1000.0,1.8293682,401.52646,-3.911973,7.1525574e-07,3.8970742,34.3741001196023,0.0,0.114739835,396.12027,0.014898459,401.75027,0.54003525,34.3741001196023,0.32345906
386.11456,0.19738612,1000,57.72579067559702,2.1351674,3848,405.25052,0.9219605699181557,0.07765685,-0.36349812,3847,3.9120230054281455,-1.3427498,-0.03264332,0.06497374,6.367192590609193,31.71417882830314,-3.911973,404.87964,11.590644677868113,0.0002588866,-2.1229918,0.3357867,5.566490510313789,3.911973,263365.239958775,0.0112375505,1000,0.5277184,-3.9119723,-0.111248404,1000000,-2.1269836,1.6740885,1000.0,1.8774569,0.0,1000.0,2.1341572,401.81854,-3.911973,7.1525574e-07,3.861669,31.71417882830314,0.0,0.38397887,385.81085,0.05030345,401.96454,0.5299562,31.71417882830314,0.32083336
383.49292,0.22687191,1000,57.72579067559702,2.8643188,3849,406.32404,0.9620461370795965,0.038503405,-0.36398506,3848,3.9120230054281455,-1.4589767,-0.27720833,0.055623114,6.53252940881066,36.67245019253585,-3.911973,406.40454,11.293060638941824,0.00029330936,-2.751439,0.4011788,-17.829686121143457,3.911973,263384.36290984135,0.04557387,1000,0.5857656,-3.9119723,-0.35231507,1000000,-1.9420383,2.7084627,1000.0,2.129816,0.0,1000.0,2.8672593,401.59967,-3.911973,7.1525574e-07,3.8471649,36.67245019253585,0.0,0.4570085,383.36768,0.06480793,401.8839,0.58272105,36.67245019253585,0.32850918
391.16354,0.20843507,1000,57.72579067559702,2.1265664,3850,404.20822,0.9322087245527655,0.006107788,-0.40247965,3849,3.9120230054281455,-1.3457088,3.4635367,-0.02752988,6.4139473859686404,44.45282640879633,-3.911973,404.35104,11.672865805914626,0.00028912697,-2.5542796,0.3660906,19.308090905429804,3.911973,263403.16203091433,0.012984328,1000,0.5500776,-3.9119723,0.0010942481,1000000,-1.9381448,1.6508207,1000.0,2.2100458,0.0,1000.0,2.1504219,401.38974,-3.911973,7.1525574e-07,3.907749,44.45282640879633,0.0,0.039565522,391.35547,0.0042238217,401.4881,0.5794848,44.45282640879633,0.33603677
395.52264,0.20516154,1000,57.72579067559702,2.0053337,3851,405.00552,0.9359241074416786,0.0329815,-0.37011287,3850,3.9120230054281455,-1.2486802,3.6732466,0.027678763,6.426505018724129,32.802381995381104,-3.911973,404.81296,11.497920214897022,0.00024746952,-1.9394238,0.41771406,-10.819707177223973,3.911973,263928.4422080915,0.06171492,1000,0.50743586,-3.9119723,-0.6236375,1000000,-1.332956,1.655274,1000.0,1.7883389,0.0,1000.0,1.9648457,401.33472,-3.911973,7.1525574e-07,3.9082284,32.802381995381104,0.0,0.022741955,394.58292,0.0037443005,401.72366,0.5119699,32.802381995381104,0.31575033
373.69525,0.20912987,1000,57.72579067559702,3.5816708,3852,405.37564,0.8879596183542162,0.015502965,-0.37372902,3851,3.9120230054281455,-1.7923679,-0.41354656,0.050906368,6.140084559097886,35.3606874489811,-3.911973,405.6043,517.9428730742075,0.000287255,-2.5588832,0.498119,9.560318129951082,3.911973,263947.0596960045,0.03451146,1000,0.5688354,-3.9119723,0.09516153,1000000,-2.6405067,2.241557,1000.0,1.884936,0.0,1000.0,3.5497918,401.4655,-3.911973,7.1525574e-07,3.8552208,35.3606874489811,0.0,0.41081998,373.20764,0.056751817,401.51923,0.5919054,35.3606874489811,0.32965362
396.98544,0.22173612,1000,57.72579067559702,1.5785158,3853,405.3836,0.9098272197879851,0.015573746,-0.3890648,3852,3.9120230054281455,-1.3651851,2.4416919,-0.036254108,6.244878168217838,37.58714612127424,-3.911973,405.11127,11.628643336007372,0.0002722598,-2.117118,0.36861393,-10.24273374750481,3.911973,263965.5666489706,0.044479273,1000,0.5387865,-3.9119723,0.44578338,1000000,-1.9140077,1.8882012,1000.0,2.1328785,0.0,1000.0,1.6191701,401.75372,-3.911973,7.1525574e-07,3.8974156,37.58714612127424,0.0,0.13307013,397.40982,0.014556978,401.66888,0.5340932,37.58714612127424,0.31865788
394.61325,0.20391446,1000,57.72579067559702,1.8696371,3854,405.53314,0.9259012397378683,0.036859088,-0.37714553,3853,3.9120230054281455,-1.355056,1.7715821,-0.014680816,6.407598986988887,40.43196245271545,-3.911973,405.08606,11.37739651906304,0.00026190522,-1.8984041,0.41272622,-6.918196120123892,3.911973,263984.5058562134,0.039282475,1000,0.53119177,-3.9119723,0.06748529,1000000,-1.9573431,2.8053408,1000.0,1.7765142,0.0,1000.0,1.9080408,401.63593,-3.911973,7.1525574e-07,3.8897467,40.43196245271545,0.0,0.19430432,394.52246,0.022225985,401.7145,0.5104696,40.43196245271545,0.31494677
396.6018,0.18460001,1000,57.72579067559702,1.8608426,3855,405.08456,0.8864171192981303,0.0133208595,-0.3900628,3854,3.9120230054281455,-1.4714301,2.8106153,0.028143207,6.199723022989929,35.830641698196054,-3.911973,404.81473,11.631208213977516,0.0002827704,-2.4856684,0.34362924,13.75432677230392,3.911973,264003.0319632073,0.02731703,1000,0.55426276,-3.9119723,0.0065520555,1000000,-2.6146162,1.903082,1000.0,1.8142002,0.0,1000.0,1.8437604,401.46317,-3.911973,7.1525574e-07,3.8918881,35.830641698196054,0.0,0.12207786,396.5868,0.020084566,401.56165,0.5584221,35.830641698196054,0.32464224
393.02557,0.15332845,1000,57.72579067559702,2.001659,3856,405.51965,0.9232318778522313,0.014785398,-0.3813536,3855,3.9120230054281455,-1.2820047,2.7551394,0.062925845,6.426455419976264,43.55119472321748,-3.911973,405.3605,11.466423189966008,0.00027874293,-1.7860671,0.37003678,-3.885555301131109,3.911973,264021.987956865,0.040563777,1000,0.54736334,-3.9119723,-0.47626543,1000000,-2.2281327,2.467077,1000.0,2.2130558,0.0,1000.0,2.0130281,401.484,-3.911973,7.1525574e-07,3.90089,43.55119472321748,0.0,0.10211467,392.66943,0.011082594,401.7932,0.56751084,43.55119472321748,0.32937664
393.51724,0.19420081,1000,57.72579067559702,1.956019,3857,404.45868,0.985868969000876,0.016917717,-0.374887,3856,3.9120230054281455,-1.7025921,3.2574682,0.010499877,6.736720204586163,39.81251862496323,-3.911973,404.35165,11.637142620049417,0.0002644463,-1.8360226,0.31311172,14.663361708307926,3.911973,264041.07831662614,0.0380414,1000,0.5286282,-3.9119723,-0.38562477,1000000,-1.635277,2.0365481,1000.0,2.157346,0.0,1000.0,1.9127945,401.37793,-3.911973,7.1525574e-07,3.905193,39.81251862496323,0.0,0.05812124,391.91013,0.0067796633,401.6845,0.5480637,39.81251862496323,0.32983994
385.55273,0.23391184,1000,57.72579067559702,2.1586406,3858,405.32776,0.9412495417054743,0.019089596,-0.3797,3857,3.9120230054281455,-2.0418487,2.3337216,-0.079409435,6.5471766425762326,46.419912241880766,-3.911973,404.7744,11.409938605967909,0.00029107882,-3.7843208,0.3803545,24.87514581709523,3.911973,264060.03487004526,0.06489498,1000,0.5707311,-3.9119723,-0.5018945,1000000,-4.1228957,1.4701978,1000.0,2.4456546,0.0,1000.0,2.2749605,401.4546,-3.911973,7.1525574e-07,3.8876061,46.419912241880766,0.0,0.18148121,386.35034,0.024366494,401.78088,0.63328445,46.419912241880766,0.32549292
395.70465,0.23581347,1000,57.72579067559702,1.9204886,3859,405.48126,0.9573136100079864,0.008991392,-0.36995223,3858,3.9120230054281455,-1.3329403,3.6506827,0.00397915,6.663550538010895,35.89880181409946,-3.911973,405.19623,11.507698586210608,0.0002889719,-2.0380228,0.3320449,-9.686113415494962,3.911973,264079.1518083813,0.026116703,1000,0.58134645,-3.9119723,0.22630122,1000000,-1.8755493,2.3532462,1000.0,2.127404,0.0,1000.0,1.9231342,401.66956,-3.911973,7.1525574e-07,3.9058447,35.89880181409946,0.0,0.03497461,395.54138,0.0061279666,401.66428,0.60167044,35.89880181409946,0.32109126
386.9153,0.21402732,1000,57.72579067559702,2.0935304,3860,404.233,0.9228996688034385,0.04199392,-0.382092,3859,3.9120230054281455,-1.454361,0.72409225,-0.027550835,6.405885162996128,41.44507050697607,-3.911973,404.28165,11.50619901297614,0.00028914574,-2.7683146,0.29448357,8.844485158560937,3.911973,264098.09424967086,0.020604655,1000,0.57319313,-3.9119723,0.21506096,1000000,-1.733193,1.9851251,1000.0,1.961143,0.0,1000.0,2.1294692,401.53497,-3.911973,7.1525574e-07,3.8651533,41.44507050697607,0.0,0.3515095,386.81848,0.046819285,401.54068,0.5771718,41.44507050697607,0.320917
392.02408,0.2201347,1000,57.72579067559702,2.0103445,3861,405.35236,0.9242543252184987,0.045119323,-0.3840012,3860,3.9120230054281455,-1.7302873,0.8978176,-0.02054154,6.41605723858811,47.14183393943093,-3.911973,405.66745,11.656260127900168,0.00029318055,-2.690152,0.42711926,0.3411737039880233,3.911973,264670.82983223465,0.048321005,1000,0.5763819,-3.9119723,0.40770313,1000000,-3.9958954,3.1859198,1000.0,3.2993221,0.0,1000.0,2.0292752,401.52747,-3.911973,7.1525574e-07,3.867632,47.14183393943093,0.0,0.29528108,392.8261,0.044340793,401.4594,0.6040185,47.14183393943093,0.3259846
397.63858,0.22486441,1000,57.72579067559702,1.5948431,3862,405.12503,0.9552181540057063,0.026382366,-0.3772154,3861,3.9120230054281455,-1.3439808,2.4012222,0.059313726,6.768706660950556,47.4370639927137,-3.911973,405.07214,565.4429531928618,0.00026707372,-2.0576997,0.29801112,10.65195930482011,3.911973,264690.12659730157,0.039808325,1000,0.5325205,-3.9119723,-0.23891932,1000000,-1.97328,2.3089876,1000.0,1.8891246,0.0,1000.0,1.5434409,401.5746,-3.911973,7.1525574e-07,3.8890777,47.4370639927137,0.0,0.15723842,396.72562,0.02289508,401.77866,0.5507588,47.4370639927137,0.32366613
382.2475,0.23910263,1000,57.72579067559702,2.7747254,3863,405.06607,0.9832393729593605,0.028891249,-0.3677551,3862,3.9120230054281455,-1.7261579,1.6820309,-0.005366314,6.781510799424723,40.22004393311544,-3.911973,404.936,11.593674128875136,0.00027706224,-2.4701219,0.4592526,-10.671983130537406,3.911973,264709.51759107667,0.036038868,1000,0.5510486,-3.9119723,0.12833026,1000000,-3.6096091,2.902595,1000.0,2.674647,0.0,1000.0,2.7830663,401.38275,-3.911973,7.1525574e-07,3.8839502,40.22004393311544,0.0,0.20566617,381.82275,0.02802262,401.45587,0.61756694,40.22004393311544,0.33940724
382.27292,0.20043278,1000,57.72579067559702,3.1626148,3864,405.136,0.9877265377435833,0.03960407,-0.38871753,3863,3.9120230054281455,-1.8010583,1.3065429,-0.02278338,6.858866164227948,31.62583656861821,-3.911973,404.99396,11.665868488838896,0.00031539873,-3.0366912,0.5606995,-4.933125947737011,3.911973,264729.1001152308,0.023950933,1000,0.60503995,-3.9119723,0.1979805,1000000,-2.1929657,3.3239625,1000.0,3.3806014,0.0,1000.0,2.9699066,401.14026,-3.911973,7.1525574e-07,3.857545,31.62583656861821,0.0,0.3403819,381.27594,0.054428097,401.2298,0.63290864,31.62583656861821,0.33630884
